Period;Year;BookId;AccountId;AccountName;DocumentId;ConceptId;NumberId;LocationId;Date;Debito;Credito;ClientId;ClientName;CostCenterId;BusinessId;ProjectId;BaseRetention;Value1;Module;Observation;Invoice;CheckNumber;State;RowId;Nature;Conciliate;CurrencyId;CostCenterName;EntryId;SourceId;Contractor
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;493;1;11/07/2026 00:00:00;0,0000;1947300,0000;800000004;Cliente 4;2002;0;2235;0,0000;0,0000;N;;FV-274010;;P;2642;C;;0;FIRST MILE;900003279;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;494;1;06/07/2026 00:00:00;0,0000;1852900,0000;800000011;Cliente 11;2002;0;2235;0,0000;0,0000;N;;FV-315572;;P;2643;C;;0;FIRST MILE;900003280;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;495;1;16/07/2026 00:00:00;1214300,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2644;D;;0;FIRST MILE;900003281;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;496;1;08/07/2026 00:00:00;1965400,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2645;D;;0;FIRST MILE;900003282;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;497;1;12/07/2026 00:00:00;1732500,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2646;D;;0;FIRST MILE;900003283;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;498;1;27/07/2026 00:00:00;565100,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2647;D;;0;FIRST MILE;900003284;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;499;1;01/07/2026 00:00:00;1741500,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2648;D;;0;FIRST MILE;900003285;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;500;1;21/07/2026 00:00:00;1602700,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2649;D;;0;FIRST MILE;900003286;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;501;1;21/07/2026 00:00:00;677800,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2650;D;;0;FIRST MILE;900003287;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;502;1;25/07/2026 00:00:00;2008100,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2651;D;;0;FIRST MILE;900003288;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;503;1;13/07/2026 00:00:00;2195300,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2652;D;;0;FIRST MILE;900003289;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;504;1;04/07/2026 00:00:00;1626300,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2653;D;;0;FIRST MILE;900003290;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;505;1;18/07/2026 00:00:00;523800,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2654;D;;0;FIRST MILE;900003291;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;506;1;29/07/2026 00:00:00;2067200,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2655;D;;0;FIRST MILE;900003292;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;507;1;10/07/2026 00:00:00;705500,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2656;D;;0;FIRST MILE;900003293;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;508;1;25/07/2026 00:00:00;1807900,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2657;D;;0;FIRST MILE;900003294;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;509;1;23/07/2026 00:00:00;728900,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2658;D;;0;FIRST MILE;900003295;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;510;1;09/07/2026 00:00:00;1818500,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2659;D;;0;FIRST MILE;900003296;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;511;1;05/07/2026 00:00:00;2063700,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2660;D;;0;FIRST MILE;900003297;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;512;1;04/07/2026 00:00:00;818300,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2661;D;;0;FIRST MILE;900003298;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;513;1;29/07/2026 00:00:00;1955600,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2662;D;;0;FIRST MILE;900003299;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;514;1;07/07/2026 00:00:00;1482500,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2663;D;;0;FIRST MILE;900003300;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;515;1;02/07/2026 00:00:00;2281700,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2664;D;;0;FIRST MILE;900003301;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;516;1;07/07/2026 00:00:00;1388200,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2665;D;;0;FIRST MILE;900003302;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;517;1;09/07/2026 00:00:00;556500,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2666;D;;0;FIRST MILE;900003303;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;518;1;02/07/2026 00:00:00;1858800,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2667;D;;0;FIRST MILE;900003304;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;519;1;06/07/2026 00:00:00;1814900,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2668;D;;0;FIRST MILE;900003305;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;520;1;16/07/2026 00:00:00;2243000,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2669;D;;0;FIRST MILE;900003306;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;521;1;16/07/2026 00:00:00;2294600,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2670;D;;0;FIRST MILE;900003307;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;522;1;28/07/2026 00:00:00;1429300,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2671;D;;0;FIRST MILE;900003308;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;523;1;08/07/2026 00:00:00;1611300,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2672;D;;0;FIRST MILE;900003309;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;524;1;13/07/2026 00:00:00;2116200,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2673;D;;0;FIRST MILE;900003310;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;525;1;06/07/2026 00:00:00;960800,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2674;D;;0;FIRST MILE;900003311;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;526;1;25/07/2026 00:00:00;783500,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2675;D;;0;FIRST MILE;900003312;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;527;1;27/07/2026 00:00:00;1744300,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2676;D;;0;FIRST MILE;900003313;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;528;1;09/07/2026 00:00:00;971600,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2677;D;;0;FIRST MILE;900003314;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;529;1;09/07/2026 00:00:00;2283100,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2678;D;;0;FIRST MILE;900003315;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;530;1;22/07/2026 00:00:00;800700,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2679;D;;0;FIRST MILE;900003316;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;531;1;01/07/2026 00:00:00;1637400,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2680;D;;0;FIRST MILE;900003317;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;532;1;01/07/2026 00:00:00;1785300,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2681;D;;0;FIRST MILE;900003318;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;533;1;28/07/2026 00:00:00;1223200,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2682;D;;0;FIRST MILE;900003319;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;534;1;12/07/2026 00:00:00;1842100,0000;0,0000;0;;2002;0;2235;0,0000;0,0000;N;;;;P;2683;D;;0;FIRST MILE;900003320;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;535;1;30/07/2026 00:00:00;0,0000;7450400,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-733565;;P;2684;C;;0;LAST MILE COLOMBIA;900003321;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;536;1;06/07/2026 00:00:00;0,0000;7161900,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-233002;;P;2685;C;;0;LAST MILE COLOMBIA;900003322;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;537;1;17/07/2026 00:00:00;0,0000;9676900,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-561422;;P;2686;C;;0;LAST MILE COLOMBIA;900003323;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;538;1;10/07/2026 00:00:00;0,0000;5602000,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-103810;;P;2687;C;;0;LAST MILE COLOMBIA;900003324;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;539;1;06/07/2026 00:00:00;0,0000;9581500,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-830439;;P;2688;C;;0;LAST MILE COLOMBIA;900003325;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;540;1;21/07/2026 00:00:00;0,0000;3886800,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-141011;;P;2689;C;;0;LAST MILE COLOMBIA;900003326;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;541;1;18/07/2026 00:00:00;0,0000;8173900,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-430620;;P;2690;C;;0;LAST MILE COLOMBIA;900003327;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;542;1;23/07/2026 00:00:00;0,0000;5940600,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-992215;;P;2691;C;;0;LAST MILE COLOMBIA;900003328;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;543;1;07/07/2026 00:00:00;0,0000;5553200,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-777458;;P;2692;C;;0;LAST MILE COLOMBIA;900003329;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;544;1;24/07/2026 00:00:00;0,0000;2087500,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-912945;;P;2693;C;;0;LAST MILE COLOMBIA;900003330;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;545;1;13/07/2026 00:00:00;0,0000;5674200,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-139788;;P;2694;C;;0;LAST MILE COLOMBIA;900003331;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;546;1;19/07/2026 00:00:00;0,0000;7621500,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-349794;;P;2695;C;;0;LAST MILE COLOMBIA;900003332;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;547;1;28/07/2026 00:00:00;0,0000;3558600,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-525349;;P;2696;C;;0;LAST MILE COLOMBIA;900003333;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;548;1;15/07/2026 00:00:00;0,0000;2752300,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-554018;;P;2697;C;;0;LAST MILE COLOMBIA;900003334;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;549;1;30/07/2026 00:00:00;0,0000;3974700,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-190072;;P;2698;C;;0;LAST MILE COLOMBIA;900003335;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;550;1;20/07/2026 00:00:00;0,0000;4369200,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-486247;;P;2699;C;;0;LAST MILE COLOMBIA;900003336;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;551;1;11/07/2026 00:00:00;0,0000;2566300,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-371208;;P;2700;C;;0;LAST MILE COLOMBIA;900003337;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;552;1;27/07/2026 00:00:00;0,0000;5860800,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-952681;;P;2701;C;;0;LAST MILE COLOMBIA;900003338;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;553;1;26/07/2026 00:00:00;0,0000;4330300,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-135501;;P;2702;C;;0;LAST MILE COLOMBIA;900003339;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;554;1;27/07/2026 00:00:00;0,0000;9088200,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-683425;;P;2703;C;;0;LAST MILE COLOMBIA;900003340;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;555;1;13/07/2026 00:00:00;0,0000;3751000,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-491507;;P;2704;C;;0;LAST MILE COLOMBIA;900003341;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;556;1;17/07/2026 00:00:00;0,0000;6201400,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-810496;;P;2705;C;;0;LAST MILE COLOMBIA;900003342;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;557;1;23/07/2026 00:00:00;0,0000;9772500,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-501872;;P;2706;C;;0;LAST MILE COLOMBIA;900003343;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;558;1;28/07/2026 00:00:00;0,0000;6730400,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-455057;;P;2707;C;;0;LAST MILE COLOMBIA;900003344;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;559;1;15/07/2026 00:00:00;0,0000;4219400,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-973863;;P;2708;C;;0;LAST MILE COLOMBIA;900003345;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;560;1;18/07/2026 00:00:00;0,0000;8623500,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-340444;;P;2709;C;;0;LAST MILE COLOMBIA;900003346;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;561;1;02/07/2026 00:00:00;0,0000;4376300,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-450381;;P;2710;C;;0;LAST MILE COLOMBIA;900003347;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;562;1;19/07/2026 00:00:00;0,0000;6500700,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-552488;;P;2711;C;;0;LAST MILE COLOMBIA;900003348;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;563;1;22/07/2026 00:00:00;0,0000;9523500,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-618935;;P;2712;C;;0;LAST MILE COLOMBIA;900003349;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;564;1;11/07/2026 00:00:00;0,0000;4199300,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-395426;;P;2713;C;;0;LAST MILE COLOMBIA;900003350;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;565;1;11/07/2026 00:00:00;0,0000;7570900,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-384820;;P;2714;C;;0;LAST MILE COLOMBIA;900003351;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;566;1;26/07/2026 00:00:00;0,0000;5310600,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-641421;;P;2715;C;;0;LAST MILE COLOMBIA;900003352;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;567;1;22/07/2026 00:00:00;0,0000;10056500,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-420266;;P;2716;C;;0;LAST MILE COLOMBIA;900003353;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;568;1;24/07/2026 00:00:00;0,0000;6105200,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-595613;;P;2717;C;;0;LAST MILE COLOMBIA;900003354;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;569;1;03/07/2026 00:00:00;0,0000;2842200,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-714611;;P;2718;C;;0;LAST MILE COLOMBIA;900003355;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;570;1;30/07/2026 00:00:00;0,0000;3942000,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-122572;;P;2719;C;;0;LAST MILE COLOMBIA;900003356;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;571;1;14/07/2026 00:00:00;0,0000;5336600,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-138555;;P;2720;C;;0;LAST MILE COLOMBIA;900003357;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;572;1;10/07/2026 00:00:00;0,0000;3730000,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-729725;;P;2721;C;;0;LAST MILE COLOMBIA;900003358;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;573;1;18/07/2026 00:00:00;0,0000;7242900,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-251438;;P;2722;C;;0;LAST MILE COLOMBIA;900003359;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;574;1;04/07/2026 00:00:00;0,0000;5934100,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-737436;;P;2723;C;;0;LAST MILE COLOMBIA;900003360;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;575;1;16/07/2026 00:00:00;0,0000;6129200,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-479223;;P;2724;C;;0;LAST MILE COLOMBIA;900003361;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;576;1;23/07/2026 00:00:00;0,0000;8709200,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-878660;;P;2725;C;;0;LAST MILE COLOMBIA;900003362;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;577;1;30/07/2026 00:00:00;0,0000;8987900,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-911793;;P;2726;C;;0;LAST MILE COLOMBIA;900003363;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;578;1;28/07/2026 00:00:00;0,0000;8131600,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-285235;;P;2727;C;;0;LAST MILE COLOMBIA;900003364;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;579;1;09/07/2026 00:00:00;0,0000;7920000,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-930451;;P;2728;C;;0;LAST MILE COLOMBIA;900003365;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;580;1;16/07/2026 00:00:00;0,0000;3082200,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-670995;;P;2729;C;;0;LAST MILE COLOMBIA;900003366;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;581;1;23/07/2026 00:00:00;0,0000;3114500,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-566084;;P;2730;C;;0;LAST MILE COLOMBIA;900003367;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;582;1;23/07/2026 00:00:00;0,0000;3039900,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-171026;;P;2731;C;;0;LAST MILE COLOMBIA;900003368;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;583;1;01/07/2026 00:00:00;0,0000;4177800,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-238979;;P;2732;C;;0;LAST MILE COLOMBIA;900003369;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;584;1;23/07/2026 00:00:00;0,0000;7376300,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-776610;;P;2733;C;;0;LAST MILE COLOMBIA;900003370;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;585;1;12/07/2026 00:00:00;0,0000;9312700,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-586635;;P;2734;C;;0;LAST MILE COLOMBIA;900003371;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;586;1;17/07/2026 00:00:00;0,0000;9826400,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-595789;;P;2735;C;;0;LAST MILE COLOMBIA;900003372;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;587;1;07/07/2026 00:00:00;0,0000;6805100,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-300795;;P;2736;C;;0;LAST MILE COLOMBIA;900003373;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;588;1;28/07/2026 00:00:00;0,0000;2460600,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-409647;;P;2737;C;;0;LAST MILE COLOMBIA;900003374;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;589;1;19/07/2026 00:00:00;0,0000;2079500,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-476131;;P;2738;C;;0;LAST MILE COLOMBIA;900003375;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;590;1;31/07/2026 00:00:00;0,0000;5011300,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-888706;;P;2739;C;;0;LAST MILE COLOMBIA;900003376;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;591;1;17/07/2026 00:00:00;0,0000;3387100,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-869720;;P;2740;C;;0;LAST MILE COLOMBIA;900003377;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;592;1;30/07/2026 00:00:00;0,0000;5586800,0000;800000005;Cliente 5;3001;0;3310;0,0000;0,0000;N;;FV-197764;;P;2741;C;;0;LAST MILE COLOMBIA;900003378;0;False
7;2026;0;41350501;SERVICIO DE TRANSPORTE;FV ;FV ;593;1;06/07/2026 00:00:00;0,0000;2982100,0000;800000012;Cliente 12;3001;0;3310;0,0000;0,0000;N;;FV-326301;;P;2742;C;;0;LAST MILE COLOMBIA;900003379;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;594;1;08/07/2026 00:00:00;7134100,0000;0,0000;0;;3001;0;3310;0,0000;0,0000;N;;;;P;2743;D;;0;LAST MILE COLOMBIA;900003380;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;595;1;24/07/2026 00:00:00;6186800,0000;0,0000;0;;3001;0;3310;0,0000;0,0000;N;;;;P;2744;D;;0;LAST MILE COLOMBIA;900003381;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;596;1;12/07/2026 00:00:00;7598300,0000;0,0000;0;;3001;0;3310;0,0000;0,0000;N;;;;P;2745;D;;0;LAST MILE COLOMBIA;900003382;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;597;1;15/07/2026 00:00:00;7515800,0000;0,0000;0;;3001;0;3310;0,0000;0,0000;N;;;;P;2746;D;;0;LAST MILE COLOMBIA;900003383;0;False
7;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;598;1;18/07/2026 00:00:00;6400900,0000;0,0000;0;;3001;0;3310;0,0000;0,0000;N;;;;P;2747;D;;0;LAST MILE COLOMBIA;900003384;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;599;1;01/07/2026 00:00:00;5011400,0000;0,0000;0;;3001;0;3310;0,0000;0,0000;N;;;;P;2748;D;;0;LAST MILE COLOMBIA;900003385;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;600;1;06/07/2026 00:00:00;1953800,0000;0,0000;0;;3001;0;3310;0,0000;0,0000;N;;;;P;2749;D;;0;LAST MILE COLOMBIA;900003386;0;False
7;2026;0;73050101;COMBUSTIBLES;CE ;CE ;601;1;03/07/2026 00:00:00;7955500,0000;0,0000;0;;3001;0;3310;0,0000;0,0000;N;;;;P;2750;D;;0;LAST MILE COLOMBIA;900003387;0;False
